barcode;dateaccessioned;booksellerid;homebranch;price;replacementprice;itemcallnumber;holdingbranch;title;author;isbn
1190;2018-08-07;;FING;;;62;FING;"NS32CG16 technical design handbook :";;
1188;2018-08-07;;FING;;;62;FING;"Reliability handbook.";;
1723;2018-08-07;;FING;;;60;FING;"<mil novecientos ochenta y cuatro>1984 Linear supplement databook.";;
1722;2018-08-07;;FING;;;62;FING;"Interface databook.";;
1721;2018-08-07;;FING;;;62;FING;"LS/S/TTL logic. Databook.";;
1189;2018-08-07;;FING;;;62;FING;"Programmable logic primer.";;
1719;2018-08-07;;FING;;;62;FING;Memory.Databook.;;
1720;2018-08-07;;FING;;;62;FING;"Programmable logic devices databook an design guide.";;
2730;2018-08-07;;FING;;;62;FING;Microcontroller.Databook.;;
3129;2018-08-07;;FING;;;60;FING;"Power conversion IC data book.";;
2408;2018-08-07;;FING;;;60;FING;"STD Bus data book.";;
2781;2018-08-07;;FING;;;60;FING;"Linear integrated circuits.";;
3349;2018-08-07;;FING;;;60;FING;"Microsemi data book.";;
826;2018-08-07;;FING;;;33;FING;"Calor y principios de la termodinámica.";"Greco, Francisco I.";
1716;2018-08-07;;FING;;;62;FING;"[Light-emitting diodes] :";;
1717;2018-08-07;;FING;;;62;FING;"[Power diodes, thyristors, triacs] :";;
681;2018-08-07;;FING;;;62;FING;"[Diodes] :";;
679;2018-08-07;;FING;;;62;FING;"[Devices for optoelectronics].";;
1221;2018-08-07;;FING;;;62;FING;"ICs for communications :";;
2194;2018-08-07;;FING;;;62;FING;"The Siemens Company :";"Weiher, Sigfrid von";3800913909
3647;2018-08-07;;FING;;;12;FING;"Fisiología de la sangre.";"Murro, Héctor";
3649;2018-08-07;;FING;;;12;FING;"Fisiología del sistema nervioso.";"Pazo, Jorge H.";950430348X
3646;2018-08-07;;FING;;;12;FING;"Presión arterial :";"López, Eduardo Daniel";
3651;2018-08-07;;FING;;;12;FING;"Bases de inmunología.";"Nota, Nora Ruth";9505051506
3650;2018-08-07;;FING;;;2;FING;"Diagnóstico histológico :";"Di Fiore, Mariano S.H.";
3653;2018-08-07;;FING;;;12;FING;"Manual de química fisiológica.";"Harper, Harold A.";9684261292
3654;2018-08-07;;FING;;;3;FING;"Tratado de microbiología.";"Davis, Bernard D.";8434510286
3655;2018-08-07;;FING;;;2;FING;Histología.;"Weiss, Leon";8470210564
3435;2018-08-07;;FING;;;34;FING;"Resistencia de materiales.";"Ortiz Berrocal, Luis";8476155123
3049;2018-08-07;;FING;;;36;FING;"Materiales y procesos de manufactura para ingenieros.";"Doyle, Lawrence E.";9688801186
3029;2018-08-07;;FING;;;34;FING;"Ensayo de los materiales.";"Helfgot, Aarón";8449930081
3317;2018-08-07;;FING;;;36;FING;"Estabilidad :";"Fliess, Enrique D.";
2553;2018-08-07;;FING;;;36;FING;"Teoría y problemas de mecánica técnica :";"McLean, W.G.";
1672;2018-08-07;;FING;;;34;FING;"Introducción a la estática y resistencia de materiales.";"Raffo, César M.";9505530196
2725;2018-08-07;;FING;;;36;FING;"Materiales y procesos de fabricación :";"Moore, Harry D.";968181973X
1678;2018-08-07;;FING;;;34;FING;"Laboratorio de ensayos industriales :";"Gonzalez Arias, Antonio";9509057029
3030;2018-08-07;;FING;;;34;FING;"Mecánica de materiales.";"Beer, Ferdinand P.";958600127X
2731;2018-08-07;;FING;;;36;FING;"Diseño en ingeniería mecánica.";"Shigley, Joseph Edward";9684227787
3470;2018-08-07;;FING;;;36;FING;"Diseño de estructuras resistentes a sismos.";"Rosenblueth, Emilio";9684640668
3471;2018-08-07;;FING;;;36;FING;"Diseño de vigas de concreto presforzado.";"Branson, Dan E.";9684640595
3622;2018-08-07;;FING;;;36;FING;"Soluciones de acero para la construcción :";;
3456;2018-08-07;;FING;;;34;FING;"Mécanica de sólidos.";"Lardner, T.J.";970101023X
2634;2018-08-07;;FING;;;36;FING;"Curso de mecánica técnica y mecanismos :";"Facorro Ruiz, Lorenzo A.";9509000035
2623;2018-08-07;;FING;;;36;FING;"Teoría de máquinas y mecanismos.";"Shigley, Joseph Edward";968451297X
3656;2018-08-07;;FING;;;36;FING;"El auxiliar del conductor de obras.";"Vazquez Cabanillas, Carlos E.";9874308710
2423;2018-08-07;;FING;;;36;FING;"Diseño de elementos de máquinas.";"Faires, Virgil Moring";8427403062
1589;2018-08-07;;FING;;;36;FING;"Tecnología mecanica :";"Pezzano, Pascual A.";"9505530188 | 9505530153"
3316;2018-08-07;;FING;;;36;FING;"Teoría de placas planas y curvas.";"Timoshenko, Stephen";
1527;2018-08-07;;FING;;;36;FING;"Materiales, máquinas herramientas y procesos de ingeniería.";"Steeds, W.";
2428;2018-08-07;;FING;;;36;FING;Mechanism.;"Faires, Virgil Moring";0898741823
2769;2018-08-07;;FING;;;36;FING;"Composite construction methods.";"Cook, John P.";0898747600
2479;2018-08-07;;FING;;;36;FING;Transmisiones.;"Pezzano, Pascual A.";
2480;2018-08-07;;FING;;;36;FING;"Engranajes y poleas.";"Pezzano, Pascual A.";
2477;2018-08-07;;FING;;;36;FING;Biela-manivela.;"Pezzano, Pascual A.";
2478;2018-08-07;;FING;;;36;FING;"Construcción de los motores térmicos :";"Pezzano, Pascual A.";
2430;2018-08-07;;FING;;;36;FING;"Alrededor de las máquinas-herramientas.";"Gerling, Heinrich";
3345;2018-08-07;;FING;;;36;FING;"Mecanismos :";"Silva, Ernesto A.";
2427;2018-08-07;;FING;;;36;FING;"Máquinas :";"Casillas, A.L.";8440072163
239;2018-08-07;;FING;;;36;FING;"Curso de análise estructural :";"Süssekind, José Carlos";
237;2018-08-07;;FING;;;36;FING;"Curso de análise estrutural :";"Süssekind, José Carlos";
1453;2018-08-07;;FING;;;50;FING;"Planificación y análisis de la calidad.";"Juran, J.M.";8429126538
1452;2018-08-07;;FING;;;50;FING;"Manual de control de la calidad.";"Juran, J.M.";842912652X
3191;2018-08-07;;FING;;;50;FING;"Premio nacional a la calidad :";;
3027;2018-08-07;;FING;;;50;FING;"Sistemas ISO 9000 de gestión de la calidad :";;
3281;2018-08-07;;FING;;;52;FING;"Normas IRAM-IACC-ISO sobre gestión de la calidad 1994 :";;
1137;2018-08-07;;FING;;;50;FING;"Preparación técnica, evaluación económica y presentación de proyectos.";"Munier, Nolberto J.";
2802;2018-08-07;;FING;;;52;FING;"Información y cambio en la empresa.";"Lesca, Humbert";8486703808
2195;2018-08-07;;FING;;;52;FING;"CIM :";"Baumgarther, Horst";8426708196
1691;2018-08-07;;FING;;;50;FING;"La innovación y el empresariado innovador :";"Drucker, Peter F.";
1532;2018-08-07;;FING;;;50;FING;"La organización permanentemente exitosa.";"Crosby, Philip B.";
2593;2018-08-07;;FING;;;50;FING;"La gerencia :";"Drucker, Peter F.";
3534;2018-08-07;;FING;;;50;FING;"Marketing estratégico.";"Wilensky, Alberto L.";
2703;2018-08-07;;FING;;;50;FING;"Organization theory :";"Osborn, Richard N.";0898747384
1609;2018-08-07;;FING;;;49;FING;"Introducción al estudio del trabajo.";;9223019397
1901;2018-08-07;;FING;;;57;FING;"La apropiación del saber.";"Cavallari, Juan José";9507930078
1913;2018-08-07;;FING;;;99;FING;"La tecnología aplicada a la educación :";"Decaigny, T.";
2814;2018-08-07;;FING;;;50;FING;"Planificación, organización y gestión de proyectos.";"Drudis, Antonio";8486703875
3559;2018-08-07;;FING;;;49;FING;"Las Pymes :";"Todesca, Jorge A.";
2637;2018-08-07;;FING;;;50;FING;"Ingeniería económica.";"Blank, Leland T.";9701000765
3673;2018-08-07;;FING;;;99;FING;"Acerca de la distancia.";;9879094670
1155;2018-08-07;;FING;;;49;FING;"Análisis económico de los impuestos y del sector público.";"Due, John F.";
1092;2018-08-07;;FING;;;50;FING;"Comunicaçao fabril e o projeto MAP/TOP.";"Jesus Mendes, Manuel";
1441;2018-08-07;;FING;;;50;FING;"Control de procesos industriales :";"Creus Solé, Antonio";8426707130
1442;2018-08-07;;FING;;;50;FING;"Simulación de procesos con PC.";"Creus Solé, Antonio";8426707300
1703;2018-08-07;;FING;;;50;FING;"Nuevas técnicas de gestión de stocks: MRP y JIT.";"Companys Pascual, Ramón";8426707297
1702;2018-08-07;;FING;;;50;FING;"Management:la tecnología punta del mando.";"Palom Izquierdo, Francisco Javier";
1698;2018-08-07;;FING;;;50;FING;"Redes locales en la industria.";"Carracedo Gallardo, Justo";842670686X
881;2018-08-07;;FING;;;54;FING;"Pedagogía y didáctica de la enseñanza universitaria.";"Beard, Ruth";8428102686
2562;2018-08-07;;FING;;;45;FING;"Practical nuclear medicine.";"Ashkar, Fuad S.";0846301261
1816;2018-08-07;;FING;;;45;FING;Radioisotopes.;"Billington, D.";1872748856
3682;2018-08-07;;FING;;;8;FING;"Introducción a la Química Inorgánica.";"Valenzuela Calahorro, Cristóbal";8448124820
3593;2018-08-07;;FING;;;45;FING;"Residuos radiactivos.";"Funes, Amílcar";9509040223
1904;2018-08-07;;FING;;;45;FING;"Spect :";"Levi de Cabrejas, Mariana";
3447;2018-08-07;;FING;;;45;FING;"Radiation protection :";"Shapiro, Jacob";0674745868
2991;2018-08-07;;FING;;;45;FING;"Radiation protection :";"Shapiro, Jacob";
3010;2018-08-07;;FING;;;45;FING;"Cardiología y Medicina Nuclear.";;
3686;2018-08-07;;FING;;;30;FING;"Tratamiento digital de la señal :";"Mariño Acebal, José B.";9701504496
3685;2018-08-07;;FING;;;11;FING;"Análisis dinámico de sistemas mecánicos.";"Chiang S., Luciano";9701504283
3687;2018-08-07;;FING;;;11;FING;"Problemas resueltos de mecánica clásica.";"Benguria D., Rafael";9701504267
3688;2018-08-07;;FING;;;11;FING;"Mecánica vectorial para ingenieros :";"Beer, Ferdinand P.";8448120078
3695;2018-08-07;;FING;;;39;FING;"Ergonomía 1 :";"Mondelo, Pedro";9701502957
2992;2018-08-07;;FING;;;45;FING;Proceedings.;"Chu, Florence C.H.";
3011;2018-08-07;;FING;;;45;FING;"Progress report :";;
2508;2018-08-07;;FING;;;45;FING;"Radioisótopos en diagnóstico médico.";"Lombardi, Max H.";
2128;2018-08-07;;FING;;;99;FING;"La verdad sobre la droga :";"Nowlis, Helen";923301231X
3696;2018-08-07;;FING;;;41;FING;Anales.;;
3700;2018-08-07;;FING;;;32;FING;"[Anales] /";;
3701;2018-08-07;;FING;;;32;FING;"[Anales] /";;
3704;2018-08-07;;FING;;;22;FING;"Aprendiendo Borland C++Builder 3 :";"Reisdorph, Kent";9701702034
3551;2018-08-07;;FING;;;57;FING;"Declaración universal de derechos humanos :";;
1704;2018-08-07;;FING;;;50;FING;"Planificación y programación de la producción.";"Companys Pascual, Ramón";8426707327
3538;2018-08-07;;FING;;;50;FING;"La quinta disciplina :";"Senge, Peter M.";8475773516
1654;2018-08-07;;FING;;;50;FING;"Cómo mejorar la productividad en el taller.";"Castanyer Figueras, Francesc";
1699;2018-08-07;;FING;;;50;FING;"La fábrica flexible.";"Ferré Masip, Rafael";8426706851
1700;2018-08-07;;FING;;;50;FING;"La formación permanente en la empresa.";"Castanyer Figueras, Francesc";8426706932
1627;2018-08-07;;FING;;;50;FING;"Planificación y rentabilidad de proyectos industriales.";"Companys Pascual, Ramón";8426707173
2738;2018-08-07;;FING;;;50;FING;"La innovación tecnológica y su gestión.";"Ruiz González, Manuel";8426707335
2721;2018-08-07;;FING;;;50;FING;"Optimización industrial (I): distribución de los recursos.";"Arbones Malisani, Eduardo A.";8426707394
3016;2018-08-07;;FING;;;39;FING;"Fundamentos de dibujo en ingeniería :";"Luzadder, Warren J.";9688803820
2414;2018-08-07;;FING;;;39;FING;"Manual de normas de aplicación para dibujo técnico.";;
841;2018-08-07;;FING;;;59;FING;"Metodología de estudio :";"Bon, Stella María";
810;2018-08-07;;FING;;;99;FING;"Didáctica del estudio y las técnicas de trabajo intelectual.";"Pallarés Molíns, Enrique";842711480X
801;2018-08-07;;FING;;;99;FING;"Estudio dirigido :";"Perez Taboada de Tappata, Nilda";9501630374
782;2018-08-07;;FING;;;54;FING;"Del estudio dirigido al estudio autónomo :";"Perez Alvarez, Sergio";950909532X
3709;2018-08-07;;FING;;;61;FING;"Democracia, Estado y Desigualdad.";"Lozano, Claudio";9502310918
3431;2018-08-07;;FING;;;63;FING;"Sistema de proyectos de extensión :";"Menéndez, Gustavo";9506980535
3717;2018-08-07;;FING;;;63;FING;"Memoria 1998.";;
3668;2018-08-07;;FING;;;49;FING;"La globalización y las deudas externas.";"Allende, Alfredo";
1529;2018-08-07;;FING;;;59;FING;"Guía práctica para la investigación y redacción de informes.";"Acosta Hoyos, Luis Eduardo";9501220842
1892;2018-08-07;;FING;;;99;FING;"Teorías contemporáneas del aprendizaje :";"Vázquez, Stella Maris";
1109;2018-08-07;;FING;;;99;FING;"Educación y comunicación.";"Caropresi, Ramon Felix";
2345;2018-08-07;;FING;;;99;FING;"La cooperación iberoamericana en el campo de la educación.";;
2347;2018-08-07;;FING;;;99;FING;"Plan trienal para el sector educación en el contexto del Mercosur.";;
3272;2018-08-07;;FING;;;99;FING;"Educación para la integración.";;
3270;2018-08-07;;FING;;;99;FING;"Educación y vida laboral.";;
3271;2018-08-07;;FING;;;99;FING;"Enseñanza y capacitación.";;
3533;2018-08-07;;FING;;;99;FING;"Educados para competir :";"Ferraro, Ricardo A.";9500709996
3017;2018-08-07;;FING;;;99;FING;"Comunicación y educación :";"Quiróz, María Teresa";950698011X
1899;2018-08-07;;FING;;;99;FING;"Hacia una pedagogía crítica de la formación de la identidad posmoderna :";"McLaren, Peter";9506980004
3459;2018-08-07;;FING;;;99;FING;"Una pedagogía de la renuncia :";"Kaufmann, Carolina";9506980462
661;2018-08-07;;FING;;;54;FING;"Informática y educación :";"Hawkridge, David";9501361276
1392;2018-08-07;;FING;;;99;FING;"Didáctica sobre cuestiones universales de hoy :";;9233023567
1912;2018-08-07;;FING;;;99;FING;"Profesores y alumnos :";"Caputto de Loughlin, Lidia N.";
3730;2018-08-07;;FING;;;60;FING;"RF Power transistors year 2000 data book.";;
3731;2018-08-07;;FING;;;63;FING;"Anuario del presupuesto 1999.";;9506980918
1747;2018-08-07;;FING;;;99;FING;"La economía de los nuevos medios de enseñanza :";;"8485800966 | 8485800958"
1748;2018-08-07;;FING;;;99;FING;"La economía de los nuevos medios de enseñanza :";;"8485800974 | 8485800958"
1887;2018-08-07;;FING;;;99;FING;"Alteraciones del aprendizaje escolar :";"Azcoaga, Juan E.";9501243060
3480;2018-08-07;;FING;;;99;FING;"Docente y programa lo institucional y lo didáctico.";"Díaz Barriga, Ángel";9507012478
3738;2018-08-07;;FING;;;7;FING;"F.E.S.S. endoscopic diagnosis and surgery of the paranasal sinuses and anterior skull base.";"Stammberger, Heinz";3897560143
3745;2018-08-07;;FING;;;36;FING;"Tecnología industrial I 1º bachillerato.";"Silva Rodríguez, Francisco";8448104447
3752;2018-08-07;;FING;;;51;FING;"Robotique, image et vision.";;
3482;2018-08-07;;FING;;;41;FING;"Tema central: materiales, técnicas y tecnologías apropiadas para un desarrollo sostenible :";;
3472;2018-08-07;;FING;;;99;FING;"Metodología de la evaluación de programas:un enfoque práctico.";"Alvira Martín, Francisco";9507246037
3547;2018-08-07;;FING;;;99;FING;"Modo de ser alberdino.";"Varela, José Valentín";
3592;2018-08-07;;FING;;;99;FING;"Seminario sobre educación y lenguaje en áreas de fronteras.";"Behares, Luis Ernesto";9974000912
3297;2018-08-07;;FING;;;99;FING;"Repique de campanas :";"Llórens de Ravazzoli, Martha E.";
3475;2018-08-07;;FING;;;99;FING;"Modelos de planeamiento educacional.";"Almuiñas, José L.";
3500;2018-08-07;;FING;;;99;FING;"Curriculum y programación educacional.";"Galli, Amanda";"9507100245 | 9509932426"
3501;2018-08-07;;FING;;;99;FING;"Estrategias de enseñanza.";"Castro, Claudia";"9507100261 | 9509932426"
3503;2018-08-07;;FING;;;99;FING;"Exámenes orales y escritos :";"Galli, Amanda";9507100091
3502;2018-08-07;;FING;;;99;FING;"Evaluación educacional :";"Ferrante, Adela";9507100091
3504;2018-08-07;;FING;;;99;FING;"Observación sistemática, encuestas y entrevistas :";"Galli, Amanda";"9507100288 | 9509932426"
3499;2018-08-07;;FING;;;99;FING;"El proceso de enseñanza y aprendizaje.";"Kancepolski, Jorge";"9507100237 | 9509932426"
3498;2018-08-07;;FING;;;99;FING;"Universidad y salud integración docente-asistencial.";"Galli, Amanda";"9507100199 | 9509932426"
3492;2018-08-07;;FING;;;54;FING;"Calidad y cooperación internacional en la educación superior de América Latina y el Caribe :";"Pallán Figueroa, Carlos";9806401050
3496;2018-08-07;;FING;;;54;FING;"Educación superior con miras al siglo XXI :";"Tellería-Geiger, José L.";9806401077
1537;2018-08-07;;FING;;;37;FING;"Introducción a la biomecánica.";"Hainaut, Karl";8470921355
2395;2018-08-07;;FING;;;57;FING;"Doctrina legislación :";;
3517;2018-08-07;;FING;;;50;FING;"Ingeniería económica.";"Thuesen, H.G.";9688800201
3779;2018-08-07;;FING;;;41;FING;"La telemedicina :";"Ferrer-Roca, Olga";8493154253
3782;2018-08-07;;FING;;;9;FING;"Química orgánica.";"Nechamkin, Howard";9584101323
1881;2018-08-07;;FING;;;54;FING;"Teaching engineering science mathematics :";"Skilling, Hugh Hildreth";0882754610
2352;2018-08-07;;FING;;;99;FING;"UNESCO international consultation on recent developments in integrated science teaching.";;
3785;2018-08-07;;FING;;;99;FING;"Overcoming constraints on the teaching of biology :";"Meyer, G. Rex";0958935912
3437;2018-08-07;;FING;;;99;FING;"Universidad y pueblo :";"Cirigliano, Gustavo F.J.";
1903;2018-08-07;;FING;;;54;FING;"Curriculum universitario siglo XXI.";"Torres, Carlos";9506980012
3787;2018-08-07;;FING;;;61;FING;Cuaderno.;;
3232;2018-08-07;;FING;;;61;FING;Cuaderno.;;
3350;2018-08-07;;FING;;;54;FING;"Gestión universitaria.";"Ortiz Castillo, Félix";
3280;2018-08-07;;FING;;;54;FING;"Diagnóstico sobre demanda futura de ingenieros.";"Fuchs, Mariana";
3788;2018-08-07;;FING;;;16;FING;"Cálculo :";"Larson, Ronald E.";9701027558
3233;2018-08-07;;FING;;;63;FING;"Jornadas introductorias a la universidad :";;
3795;2018-08-07;;FING;;;42;FING;"Práctica de la traducción especializada.";"Garnier, Carolina Andrea";
3807;2018-08-07;;FING;;;44;FING;"El PVC y sus aplicaciones en medicina :";;
3808;2018-08-07;;FING;;;63;FING;"Anuario del presupuesto 2000.";;9506980950
3811;2018-08-07;;FING;;;36;FING;"Fundamentos de manufactura moderna :";"Groover, Mikell P.";9688808466
3813;2018-08-07;;FING;;;63;FING;"Informe institucional 2000.";;9506980934
3817;2018-08-07;;FING;;;36;FING;"[Manual de mantenimiento y recambio de rodamientos].";;
3828;2018-08-07;;FING;;;80;FING;"Manual de terapeútica.";"González Agudelo, Marco Antonio";
3821;2018-08-07;;FING;;;40;FING;"Desarrollo y fortalecimiento de los sistemas locales de salud en la tranformación de los sistemas nacionales de salud :";;9275321779
2351;2018-08-07;;FING;;;99;FING;"Report /";;
2149;2018-08-07;;FING;;;50;FING;"Gestión tecnológica en la empresa.";;
472;2018-08-07;;FING;;;99;FING;"Final report.";;
964;2018-08-07;;FING;;;99;FING;Dossier.;;
3879;2018-08-07;;FING;;;28;FING;"Sistemas de control automático.";"Kuo, Benjamin C.";9688807230
3852;2018-08-07;;FING;;;31;FING;"Diseño digital :";"Wakerly, John F.";9701704045
3854;2018-08-07;;FING;;;55;FING;"Sensores y acondicionadores de señal.";"Pallás Areny, Ramón";8426711715
3916;2018-08-07;;FING;;;32;FING;"Mathematical modeling.";"Meerschaert, Mark M.";
3913;2018-08-07;;FING;;;12;FING;"Renal physiology.";"Vander, Arthur J.";0070670099
3912;2018-08-07;;FING;;;28;FING;"Process control systems :";"Shinskey, F. Greg";
3915;2018-08-07;;FING;;;30;FING;"Continuos and discrete signals and systems.";"Soliman, Samir S.";0135184738
3911;2018-08-07;;FING;;;32;FING;"A wavelet tour of signal processing.";"Mallat, Stéphane";
3899;2018-08-07;;FING;;;27;FING;"The circuits and filters handbook.";"Chen, Wai-Kai";0849383412
3891;2018-08-07;;FING;;;21;FING;"Análisis vectorial :";"Spiegel, Murray R.";9701020960
3897;2018-08-07;;FING;;;12;FING;"Textbook of medical physiology.";"Guyton, Arthur C.";072168677X
3896;2018-08-07;;FING;;;45;FING;"Principles of nuclear medicine /";"Wagner, Henry N.";
3900;2018-08-07;;FING;;;12;FING;"Human physiology and mechanisms of disease.";"Guyton, Arthur C.";0721632998
3867;2018-08-07;;FING;;;50;FING;"La inteligencia emocional en la empresa.";"Goleman, Daniel";
3863;2018-08-07;;FING;;;57;FING;"Elementos de derecho civil :";"Cifuentes, Santos";9505082460
3927;2018-08-07;;FING;;;41;FING;Telemedicina.;"Ferrer-Roca, Olga";8479036060
3932;2018-08-07;;FING;;;22;FING;"Programación y diseño en C++ :";"Cohoon, James P.";8448126823
3920;2018-08-07;;FING;;;42;FING;"Introduction to biomedical equipment technology.";"Carr, Joseph J.";0130104922
3918;2018-08-07;;FING;;;37;FING;"Human body dynamics :";"Tözeren, Aydin";0387988017
3796;2018-08-07;;FING;;;38;FING;"Administración hospitalaria.";"Malagón-Londoño, Gustavo";9589181546
3923;2018-08-07;;FING;;;12;FING;"Fetal and neonatal physiology.";"Polin, Richard A.";"0721660177 | 0721660169"
3922;2018-08-07;;FING;;;12;FING;"Fetal and neonatal physiology.";"Polin, Richard A.";"0721660185 | 0721660169"
3934;2018-08-07;;FING;;;32;FING;"Wavelets and filter banks.";"Strang, Gilbert";0961408871
3952;2018-08-07;;FING;;;33;FING;"Transmisión del calor.";"Bados, José María";
3951;2018-08-07;;FING;;;13;FING;"Las mediciones, sus errores  y la estadística.";"Galloni, Horacio A.";
3946;2018-08-07;;FING;;;52;FING;"La fórmula para crecer en el vértigo competitivo.";"Biasca, Rodolfo E.";9879387112
3953;2018-08-07;;FING;;;54;FING;"La autonomía universitaria en jaque :";"Godoy, Juan Adolfo";
1647;2018-08-07;;FING;;;60;FING;"ECG semiconductors :";;
3962;2018-08-07;;FING;;;63;FING;"Memoria 1992.";;
3965;2018-08-07;;FING;;;63;FING;"Geopolítica e integración: :";"Villarruel, José";9506980373
3971;2018-08-07;;FING;;;32;FING;"Proceedings /";;3540615814
3972;2018-08-07;;FING;;;32;FING;"Self-organizing maps.";"Kohonen, Teuvo";3540679219
3974;2018-08-07;;FING;;;12;FING;"Bioelectric and biomagnetic fields :";"Titomir, Leonid I.";0849387000
4031;2018-08-07;;FING;;;39;FING;"Geometría descriptiva.";"Di Pietro, Donato";
4040;2018-08-07;;FING;;;25;FING;"Modern electronic intrumentation and measurement techniques.";"Helfrick, Albert D.";0135933854
3999;2018-08-07;;FING;;;46;FING;"Introducción a la física de los semiconductores.";"Adler, R.B.";
4035;2018-08-07;;FING;;;60;FING;"Compact lighting catalogue [1987/88].";;
4029;2018-08-07;;FING;;;60;FING;"Data acquisition databook :";;
3996;2018-08-07;;FING;;;60;FING;"Telecommunications device data.";;
3998;2018-08-07;;FING;;;60;FING;"Linear circuits data book 1989 :";;
3970;2018-08-07;;FING;;;60;FING;"Fast and ls ttl.";;
3983;2018-08-07;;FING;;;60;FING;"High-speed cmos logic data.";;
3987;2018-08-07;;FING;;;60;FING;"Linear and interface integrated circuits.";;
3986;2018-08-07;;FING;;;60;FING;"Small-signal transistors, FETs and diodes.";;
3993;2018-08-07;;FING;;;60;FING;"CMOS application-specific standard digital-analog integrated circuits.";;
3994;2018-08-07;;FING;;;60;FING;"ECLinPS data.";;
3995;2018-08-07;;FING;;;60;FING;"Transient voltage suppressors and zener diodes.";;
3992;2018-08-07;;FING;;;62;FING;"Bicmos logic data.";;
3988;2018-08-07;;FING;;;62;FING;"MECL system design handbook /";"Blood, William R.";
3990;2018-08-07;;FING;;;62;FING;"MECL integrated circuits /";;
4022;2018-08-07;;FING;;;60;FING;"Data acquisition linear devices databook :";;
4015;2018-08-07;;FING;;;60;FING;"Reliability audit report fourth quarter 1991.";;
4016;2018-08-07;;FING;;;62;FING;"Industrial control applications.";;
4017;2018-08-07;;FING;;;62;FING;"Radio, rf and video applications.";;
4025;2018-08-07;;FING;;;62;FING;"Discrete semiconductor products :";;
4020;2018-08-07;;FING;;;62;FING;"MC68000 :";;
4027;2018-08-07;;FING;;;62;FING;"Power IC's databook.";;
4028;2018-08-07;;FING;;;62;FING;"Operational amplifiers databook.";;
4018;2018-08-07;;FING;;;62;FING;"Power applications manual.";;
4024;2018-08-07;;FING;;;62;FING;"General purpose linear devices databook.";;
3046;2018-08-07;;FING;;;36;FING;"Diseño básico de estructuras de acero.";"Johnston, Bruce G.";
4032;2018-08-07;;FING;;;60;FING;"Motorola Digital Signal Processors :";"Stokes, Jay";
4061;2018-08-07;;FING;;;2;FING;"Histología:sobre bases biomoleculares.";"Geneser, Finn";9500608839
4055;2018-08-07;;FING;;;25;FING;"Guía para mediciones electrónicas y prácticas de laboratorio.";"Wolf, Stanley";9688802247
4083;2018-08-07;;FING;;;50;FING;"Introducción a la ingeniería y al diseño en la ingeniería.";"Krick, Edward V.";9681801768
4084;2018-08-07;;FING;;;50;FING;"Introducción a la ingeniería y al diseño en la ingeniería :";"Krick, Edward V.";
2999;2018-08-07;;FING;;;45;FING;"Normas relativas :";;
2854;2018-08-07;;FING;;;23;FING;"Nonlinear systems.";"Drazin, P.G.";0521406684
4094;2018-08-07;;FING;;;38;FING;"Infecciones hospitalarias.";"Malagón-Londoño, Gustavo";9589181430
4093;2018-08-07;;FING;;;44;FING;"Materiales dentales.";"Macchi, Ricardo Luis";9500615649
4095;2018-08-07;;FING;;;30;FING;"Ejercicios de tratamiento de la señal :";"Burrus, C. Sidney";8489660689
4096;2018-08-07;;FING;;;80;FING;"Goodman & Gilman Las bases farmacológicas de la terapéutica :";"Hardman, Joel G.";"9701011341 | 9701011333"
4097;2018-08-07;;FING;;;80;FING;"Goodman & Gilman Las bases farmacológicas de la terapéutica :";"Hardman, Joel G.";9701011333
4098;2018-08-07;;FING;;;21;FING;"Matemáticas avanzadas para ingeniería :";"Kreyszig, Erwin";9681853105
4101;2018-08-07;;FING;;;21;FING;"Matemáticas avanzadas para ingeniería :";"Kreyszig, Erwin";9681853113
4089;2018-08-07;;FING;;;51;FING;"Fundamentos de robótica.";"Barrientos, Antonio";8448108159
120;2018-08-07;;FING;;;2;FING;Histología.;"Leeson, Thomas S.";
3525;2018-08-07;;FING;;;12;FING;"Optics and vision.";"Pedrotti, Leno S.";0132422239
4131;2018-08-07;;FING;;;9;FING;"Química orgánica :";"Graham Solomons, T. W.";9681845609
4134;2018-08-07;;FING;;;13;FING;"Física para la ciencia y la tecnología :";"Tipler, Paul A.";8429143815
4137;2018-08-07;;FING;;;15;FING;"Física para la ciencia y la tecnología :";"Tipler, Paul A.";8429143815
4121;2018-08-07;;FING;;;13;FING;"Física :";"Tipler, Paul A.";"8429143750 | 8429143777"
4123;2018-08-07;;FING;;;15;FING;"Física :";"Tipler, Paul A.";"8429143769 | 8429143777"
4119;2018-08-07;;FING;;;11;FING;"Física  :";"Hecht, Eugene";9687529881
4156;2018-08-07;;FING;;;48;FING;"Teoría y problemas de probabilidad y estadística.";"Spiegel, Murray R.";0071350047
4159;2018-08-07;;FING;;;14;FING;"Matemáticas avanzadas para ingeniería y ciencias.";"Spiegel, Murray R.";9701029852
4162;2018-08-07;;FING;;;31;FING;"Microcontroladores PIC. Diseño práctico de aplicaciones :";"Angulo Usategui, José María";
4164;2018-08-07;;FING;;;31;FING;"Microcontroladores PIC :";"Cuenca, Eugenio Martín";8428323712
4165;2018-08-07;;FING;;;35;FING;"Introducción a la mecánica de fluídos.";"Fernández Larrañaga, Bonifacio";9701504313
